14.086;-10.735;-32.438;35.605
12.836;-19.098;-23.907;52.502
13.395;-21.666;-6.369;45.400
12.148;-26.112;10.284;41.134
10.964;-30.621;23.979;13.968
 9.269;-27.914;38.464;-17.964
 8.637;-24.548;38.006;-34.174
 6.700;-24.924;36.359;-60.405
 4.951;-16.703;36.378;-55.123
 3.393;-12.824;22.081;-49.644
 1.688;-6.188;12.376;-22.924
-0.000; 1.377;-4.682; 7.164
-1.687; 8.857;-20.011;27.844
-3.615;13.866;-31.920;49.917
-5.072;20.925;-38.569;65.319
-6.678;25.078;-38.059;40.472
-8.066;28.368;-42.990;21.493
-10.163;31.073;-27.728;-1.589
-10.485;24.999;-18.646;-26.607
-12.346;25.861;-0.971;-41.988
-12.246;21.772;13.387;-55.060
-13.809;14.088;25.001;-59.781
-13.947; 9.491;42.238;-31.254
-13.929; 2.191;40.989;-6.852
-13.866;-4.521;43.523;25.906
-14.323;-11.969;28.764;49.011
-13.956;-18.695;19.180;53.272
-12.440;-24.075; 6.110;54.466
-12.158;-28.591;-10.846;36.448
-10.857;-29.812;-25.201;13.553
-10.001;-26.300;-32.138;-18.005
-8.135;-24.034;-47.197;-41.834
-6.861;-25.101;-47.175;-54.428
-5.417;-19.570;-35.853;-47.977
-3.588;-12.036;-27.976;-35.726
-1.768;-5.715;-11.980;-19.447
 0.000; 1.512; 3.706; 9.270
 1.855; 7.648;21.311;28.422
 3.563;14.148;28.051;61.699
 5.206;20.301;38.824;54.656
 6.659;24.168;48.409;42.921
 8.660;29.721;34.798;25.725
 9.442;30.707;28.435;-1.461
10.443;28.227;16.586;-26.001
11.692;25.365; 1.128;-46.708
12.950;22.825;-16.327;-49.138
13.323;14.619;-32.248;-59.400
13.657; 9.710;-42.249;-37.002
13.761; 2.026;-47.321;-5.485
14.308;-5.178;-42.065;20.136
13.807;-11.340;-37.331;40.633
13.744;-19.185;-23.440;45.268
13.125;-23.038;-6.294;44.891
12.315;-24.819;10.354;39.244
10.623;-30.720;24.265;11.776
 9.277;-26.317;33.505;-13.560
 8.194;-29.068;39.813;-38.885
 6.955;-24.594;41.867;-54.884
 5.004;-19.708;31.804;-52.803
 3.385;-12.886;26.201;-35.147
 1.741;-6.040;12.251;-20.527
-0.000; 1.539;-3.895; 8.641
-1.838; 8.164;-19.031;40.962
-3.365;15.614;-30.782;61.936
-5.182;19.680;-43.809;53.396
-6.712;23.603;-40.238;56.276
-8.300;25.449;-40.589;27.440
-9.887;28.560;-27.380;-1.262
-11.220;28.777;-16.497;-29.325
-11.502;22.989;-1.211;-48.276
-12.221;22.803;15.190;-58.675
-13.415;13.993;28.304;-42.078
-13.289; 9.622;39.459;-27.453
-14.772; 2.222;37.802;-5.242
-14.727;-4.462;45.545;19.709
-14.493;-11.898;33.989;48.169
-12.864;-17.403;21.101;48.046
-12.408;-22.262; 5.953;47.353
-12.313;-24.503;-10.700;45.049
-11.061;-30.416;-26.935;11.620
-9.478;-29.886;-39.507;-16.017
-8.534;-25.645;-43.079;-39.887
-6.915;-22.813;-36.622;-61.409
-5.020;-17.298;-36.685;-53.927
-3.365;-13.012;-28.971;-40.504
-1.813;-5.269;-11.315;-22.986
 0.000; 1.534; 4.532; 7.137
 1.848; 8.367;21.577;34.728
 3.453;16.309;28.594;56.399
 5.379;18.338;37.776;66.005
 6.892;23.759;45.570;48.223
 8.455;25.942;38.579;25.794
10.098;30.420;29.028;-1.157
11.266;27.241;16.550;-23.442
12.362;26.515; 1.213;-53.347
12.857;20.040;-14.350;-47.254
13.381;15.747;-26.249;-59.649
14.403; 9.077;-36.319;-37.232
14.025; 2.137;-42.818;-6.391
14.122;-4.918;-39.414;23.019
14.307;-11.043;-30.892;37.695
13.191;-17.556;-18.930;58.380
12.233;-21.828;-5.693;44.036
11.597;-25.431; 9.915;31.879
10.361;-28.009;22.696;10.994
 9.665;-25.568;36.213;-17.519
 8.181;-28.058;43.952;-43.664
 6.640;-22.744;35.656;-48.942
 5.144;-18.200;34.504;-50.314
 3.451;-11.372;24.551;-41.267
 1.819;-5.469;12.653;-17.850
-0.000; 1.428;-3.606; 8.810
-1.841; 9.114;-21.490;39.173
-3.418;15.682;-27.560;60.330
-5.009;20.176;-45.825;59.885
-6.863;22.268;-41.482;54.947
-8.489;25.229;-34.136;22.272
-9.398;27.151;-31.954;-1.235
-10.846;26.933;-16.358;-33.617
-11.561;25.434;-1.020;-44.738
-12.448;20.413;15.083;-65.075
-12.779;15.280;25.378;-58.736
-13.611; 8.381;32.772;-25.758
-14.076; 2.069;47.709;-5.614
-13.957;-5.013;35.192;18.907
-14.249;-10.938;37.617;46.162
-13.494;-17.736;23.538;63.928
-12.571;-23.241; 7.323;56.511
-11.699;-24.473;-9.644;34.747
-10.871;-26.046;-22.539;13.150
-9.670;-25.563;-32.171;-16.915
-8.051;-27.262;-46.456;-33.155
-7.003;-22.088;-44.168;-49.917
-5.331;-16.892;-32.886;-57.949
-3.498;-11.368;-24.049;-36.009
-1.722;-5.300;-11.116;-19.407
 0.000; 1.303; 3.710; 8.078
 1.768; 8.959;17.581;37.016
 3.674;14.324;29.693;61.028
 5.225;19.580;44.869;52.226
 6.871;26.946;45.095;55.962
 8.014;27.849;35.813;25.931
10.064;26.120;26.679;-1.288
11.007;28.160;18.838;-25.018
11.779;25.449; 1.120;-57.270
12.626;19.504;-15.216;-62.199
14.114;14.386;-25.146;-55.854
13.474; 9.706;-36.750;-26.024
13.882; 2.318;-41.574;-4.735
13.608;-4.600;-37.562;23.886
14.242;-10.744;-38.273;37.081
13.337;-17.806;-22.386;52.910
13.366;-20.772;-6.336;48.673
12.052;-26.300;10.784;40.438
10.414;-27.910;21.535;10.341
 9.989;-29.399;31.981;-16.352
 8.107;-25.070;45.834;-43.919
 6.671;-22.800;42.703;-47.918
 5.197;-17.861;34.857;-62.515
 3.405;-13.357;24.400;-49.363
 1.710;-5.601;12.378;-21.362
-0.000; 1.477;-4.110; 7.997
-1.780; 8.274;-19.313;32.817
-3.441;14.297;-35.729;54.568
-5.233;19.698;-38.458;61.975
-6.901;23.610;-41.488;41.115
-7.955;26.697;-35.724;28.845
-10.121;28.973;-27.164;-1.226
-10.665;26.570;-14.188;-32.662
-12.300;26.891;-0.940;-45.057
-12.250;18.990;16.311;-67.128
-14.082;14.270;28.097;-60.278
-14.585; 8.398;35.021;-37.093
-13.474; 1.970;38.695;-6.433
-14.517;-5.294;41.392;24.544
-14.367;-11.821;35.889;52.315
-13.463;-16.133;24.006;53.951
-12.581;-20.658; 6.657;63.059
-11.829;-28.474;-9.125;40.453
-11.394;-26.704;-21.970;12.061
-9.725;-28.664;-34.303;-12.947
-8.692;-27.249;-40.564;-36.557
-6.831;-23.308;-36.896;-49.326
-5.137;-18.309;-39.682;-44.970
-3.644;-11.619;-26.895;-40.206
-1.742;-6.001;-10.333;-23.068
 0.000; 1.387; 3.616; 8.096
 1.828; 9.187;20.082;35.843
 3.625;16.229;31.322;50.238
 5.141;21.549;43.852;49.124
 6.801;23.069;38.908;53.261
 8.447;28.658;36.499;22.221
 9.330;28.754;33.639;-1.455
11.238;27.944;17.114;-30.323
11.402;24.675; 1.115;-49.181
13.017;20.073;-14.307;-57.462
12.802;14.521;-32.438;-59.923
13.308; 9.409;-32.695;-35.386
14.256; 2.289;-39.057;-6.434
14.724;-4.824;-46.079;19.344
14.422;-11.657;-29.472;37.629
13.186;-19.146;-18.795;65.379
13.007;-20.855;-7.135;52.582
11.403;-25.157; 8.767;41.865
10.617;-29.633;20.779;10.606
10.044;-27.020;32.518;-13.345
 8.331;-26.719;40.063;-38.512
 7.135;-22.736;45.921;-61.445
 5.184;-16.993;37.050;-56.140
 3.644;-13.588;23.183;-45.314
 1.845;-5.852;10.562;-19.741
-0.000; 1.527;-4.385; 9.215
-1.777; 8.832;-22.226;30.080
-3.663;15.798;-33.957;54.076
-5.446;21.233;-43.548;56.870
-7.004;23.724;-45.968;41.853
-7.961;27.162;-41.859;26.533
-9.261;28.481;-31.778;-1.373
-10.369;28.433;-18.892;-32.710
-11.991;25.439;-1.167;-49.032
-13.320;19.797;16.480;-47.829
-13.845;15.439;32.035;-45.178
-14.132; 9.089;38.800;-31.458
-13.841; 2.160;43.297;-6.802
-14.147;-5.083;45.508;23.252
-13.589;-12.866;32.770;36.757
-13.309;-16.211;20.880;45.349
-13.115;-22.398; 6.531;47.426
-11.666;-24.040;-8.803;30.992
-10.684;-25.322;-25.448;12.611
-9.667;-28.014;-38.292;-12.934
-8.449;-27.017;-37.707;-39.642
-6.614;-20.917;-38.519;-59.776
-5.053;-17.458;-32.211;-59.542
-3.522;-11.239;-28.888;-39.225
-1.732;-5.838;-10.211;-22.407
 0.000; 1.357; 4.030; 9.343
 1.710; 8.288;17.125;39.422
 3.510;14.411;34.474;51.234
 5.302;21.154;42.481;51.899
 7.011;26.074;41.233;39.337
 8.105;29.001;37.316;22.261
 9.637;26.563;32.654;-1.478
11.291;24.870;14.626;-22.875
11.500;27.342; 0.973;-45.392
12.602;20.349;-13.549;-57.245
13.090;14.644;-26.546;-55.865
14.363; 9.121;-32.439;-26.757
13.488; 2.330;-47.762;-6.291
14.457;-5.325;-41.058;18.699
13.576;-12.792;-35.754;43.655
13.983;-19.290;-18.916;58.172
12.193;-21.474;-6.387;49.578
12.119;-26.804; 8.358;39.468
11.419;-30.103;24.527;14.492
 9.435;-26.320;35.543;-14.103
 8.530;-26.114;37.590;-41.747
 6.833;-24.688;38.559;-45.185
 5.420;-20.108;36.104;-65.516
 3.692;-11.878;25.663;-49.307
 1.702;-5.964;11.617;-16.731
-0.000; 1.529;-3.902; 7.423
-1.717; 9.192;-17.622;29.320
-3.615;15.106;-31.402;55.748
-5.434;19.896;-44.402;59.677
-6.689;25.345;-43.140;41.002
-8.133;25.665;-42.764;26.546
-10.017;29.877;-30.419;-1.581
-10.617;27.512;-16.269;-30.616
-11.809;23.026;-1.011;-51.339
-12.653;21.931;14.866;-55.698
-13.679;14.803;31.876;-60.647
-13.631; 8.701;38.477;-36.296
-13.669; 2.026;46.409;-4.831
-14.701;-5.184;41.762;26.458
-13.814;-11.915;35.333;47.545
-14.027;-17.203;19.402;50.943
-12.981;-23.651; 6.766;50.729
-11.978;-28.247;-8.117;40.434
-11.104;-29.967;-21.566;13.296
-9.491;-28.836;-33.072;-15.095
-8.554;-25.562;-40.950;-34.621
-7.095;-21.445;-43.397;-48.342
-5.052;-17.002;-37.207;-58.618
-3.584;-13.242;-24.499;-48.609
-1.766;-5.860;-12.743;-16.707
 0.000; 1.481; 4.465; 7.589
 1.692; 7.584;18.661;30.418
 3.606;15.395;30.246;61.982
 5.042;22.148;34.410;67.267
 6.833;26.615;42.363;51.869
 8.272;26.872;42.828;30.042
 9.321;27.028;30.651;-1.254
11.322;25.611;17.399;-32.259
11.652;23.948; 0.950;-50.625
12.200;21.843;-16.173;-60.588
12.790;15.064;-28.627;-42.163
14.027; 8.752;-33.958;-36.679
14.224; 2.049;-38.658;-6.393
13.823;-5.430;-45.305;25.653
14.248;-11.445;-33.352;40.666
14.074;-19.147;-20.359;56.788
13.366;-22.760;-5.675;48.545
12.473;-27.906; 9.956;31.455
10.625;-25.228;23.363;13.334
10.132;-30.562;37.867;-13.152
 8.342;-26.418;45.003;-41.264
 6.549;-21.651;41.046;-63.736
 5.266;-17.231;33.995;-48.593
 3.552;-13.438;22.676;-40.003
 1.833;-6.082;11.037;-16.381
-0.000; 1.526;-4.748; 7.846
-1.731; 8.024;-17.300;28.574
-3.590;14.075;-32.199;51.028
-5.121;19.599;-37.972;65.999
-7.013;26.601;-44.070;55.631
-7.978;27.170;-38.150;20.866
-9.892;31.045;-33.073;-1.157
-10.982;25.713;-18.495;-32.251
-12.290;27.288;-1.070;-45.546
-13.155;18.917;14.086;-47.460
-13.690;16.469;26.794;-49.263
-14.140; 8.463;36.016;-38.476
-13.506; 2.164;45.050;-5.415
-14.684;-5.099;37.947;21.569
-14.095;-11.924;33.293;42.319
-13.458;-18.197;20.003;49.701
-13.293;-21.536; 6.718;52.570
-12.021;-28.031;-10.279;37.730
-11.195;-26.125;-22.975;13.086
-9.473;-28.143;-32.730;-17.455
-8.250;-24.372;-42.799;-39.185
-6.632;-21.300;-38.844;-45.314
-5.259;-17.100;-32.395;-62.770
-3.402;-12.488;-23.381;-49.534
-1.757;-5.576;-10.388;-22.653
 0.000; 1.435; 3.996; 9.311
 1.732; 8.563;22.034;37.575
 3.633;16.298;27.490;53.142
 5.355;18.709;40.280;62.595
 6.729;25.451;45.566;52.930
 8.108;25.356;41.866;30.933
 9.605;25.720;30.403;-1.294
10.613;24.977;17.983;-26.260
12.342;26.714; 0.999;-49.709
12.632;21.033;-16.014;-55.658
14.113;15.737;-28.385;-55.157
14.224; 9.424;-33.747;-28.823
14.688; 2.183;-48.031;-6.283
14.677;-5.012;-45.430;21.390
14.007;-11.749;-28.621;44.093
13.119;-18.492;-19.552;64.090
13.372;-24.674;-6.033;43.394
12.315;-26.783; 8.757;40.136
10.521;-25.614;23.958;10.704
 9.967;-27.573;39.824;-16.527
 8.191;-25.070;40.558;-34.373
 6.572;-24.317;45.880;-48.187
 5.157;-17.032;39.408;-55.574
 3.690;-11.214;24.645;-50.291
 1.793;-5.129;12.761;-18.358
-0.000; 1.307;-4.009; 8.540
-1.770; 7.703;-19.981;38.873
-3.590;14.326;-31.124;57.369
-5.112;20.662;-34.729;59.453
-6.661;23.891;-36.892;41.883
-8.497;26.115;-43.994;24.643
-9.796;26.827;-31.421;-1.648
-10.362;26.609;-19.061;-25.132
-12.352;25.413;-1.091;-44.926
-12.412;21.135;12.430;-45.378
-13.309;16.675;28.710;-46.419
-13.571; 8.990;36.111;-37.799
-13.591; 2.067;42.922;-6.590
-13.574;-4.941;41.574;24.359
-14.527;-12.812;37.370;48.879
-13.819;-18.430;24.548;49.624
-12.901;-23.485; 5.887;55.744
-11.701;-26.142;-10.116;32.007
-10.368;-28.306;-23.391;14.574
-10.093;-28.573;-38.640;-13.917
-8.387;-24.956;-43.626;-38.201
-6.727;-21.278;-45.715;-43.504
-5.271;-17.351;-35.356;-58.249
-3.689;-12.923;-29.391;-42.043
-1.822;-5.542;-12.017;-15.893
 0.000; 1.411; 4.286; 7.800
 1.842; 8.107;20.254;40.610
 3.379;14.174;34.537;48.311
 5.397;18.948;40.759;52.258
 6.492;26.713;38.213;55.478
 8.315;29.109;43.591;23.663
10.108;27.187;28.437;-1.356
11.052;28.175;17.006;-29.529
11.388;27.433; 1.208;-48.591
12.218;21.894;-15.900;-50.639
13.451;15.920;-26.068;-56.764
14.552; 9.183;-37.351;-28.983
14.379; 1.953;-40.204;-6.551
14.150;-4.516;-45.300;22.481
13.689;-11.936;-36.306;46.612
13.779;-16.209;-18.965;62.375
13.324;-22.618;-7.341;43.620
12.282;-24.039; 9.337;42.160
10.800;-30.691;21.608;10.570
 9.724;-28.244;33.240;-17.914
 8.035;-25.256;37.017;-41.397
 7.004;-24.250;46.418;-62.888
 5.032;-18.905;38.279;-48.045
 3.372;-11.693;22.283;-49.660
 1.860;-5.966; 9.966;-19.996
-0.000; 1.395;-4.769; 7.058
-1.695; 8.159;-21.541;38.546
-3.615;13.496;-35.849;55.926
-5.360;19.518;-37.185;46.910
-6.515;27.048;-42.845;52.189
-8.294;26.074;-37.818;29.571
-9.592;27.174;-29.389;-1.154
-11.110;29.145;-16.918;-32.334
-11.851;24.712;-1.197;-40.720
-13.369;18.938;16.540;-51.672
-13.559;16.557;31.706;-44.792
-14.543; 9.455;43.557;-32.250
-14.133; 1.983;45.444;-4.816
-14.623;-4.997;38.168;25.051
-14.306;-12.178;38.123;48.694
-12.957;-16.605;22.351;66.424
-12.952;-21.845; 5.692;60.607
-12.421;-28.776;-9.427;30.638
-10.866;-25.769;-24.004;12.883
-10.023;-26.298;-32.280;-12.580
-8.164;-26.078;-47.023;-35.192
-7.126;-21.057;-45.536;-53.806
-5.098;-19.229;-31.334;-59.585
-3.486;-11.832;-24.904;-48.650
-1.766;-5.196;-10.007;-18.001
 0.000; 1.417; 3.602; 7.996
 1.831; 8.933;21.531;31.430
 3.613;15.762;29.880;51.944
 5.382;22.218;37.381;52.905
 6.875;26.968;44.278;52.275
 8.373;26.896;33.090;21.179
10.095;28.032;33.254;-1.636
10.688;27.385;16.436;-25.662
12.027;24.678; 1.074;-49.930
12.868;19.121;-13.825;-54.873
13.005;14.736;-30.443;-44.649
14.057; 9.817;-39.339;-37.261
14.324; 2.169;-44.512;-6.605
14.130;-4.723;-46.145;26.132
13.495;-11.804;-37.331;43.319
13.088;-16.202;-18.275;46.684
12.929;-23.220;-7.145;52.940
12.009;-25.880; 9.767;31.550
11.436;-27.779;27.651;12.198
 9.405;-29.734;31.861;-16.584
 8.177;-27.853;40.375;-45.455
 6.772;-22.173;46.847;-64.165
 5.138;-19.892;38.183;-47.622
 3.658;-12.820;24.580;-45.855
 1.836;-6.126;12.127;-16.217
-0.000; 1.303;-4.033; 8.259
-1.786; 7.790;-17.398;36.114
-3.441;15.233;-28.892;43.055
-5.040;20.207;-40.090;58.072
-6.486;23.870;-45.443;52.608
-8.545;25.484;-33.985;25.216
-10.123;29.854;-32.180;-1.120
-10.698;27.896;-16.742;-23.675
-11.432;26.406;-1.174;-44.963
-12.184;22.379;13.164;-59.547
-13.992;16.074;29.133;-51.109
-13.795; 8.186;42.699;-26.534
-13.773; 2.298;37.825;-4.632
-13.587;-5.108;45.633;21.066
-13.585;-10.733;32.919;36.426
-12.831;-16.805;20.284;55.775
-12.623;-23.716; 5.604;45.699
-11.438;-28.292;-8.083;37.309
-11.432;-30.781;-23.948;12.561
-10.146;-29.221;-33.111;-14.122
-8.612;-24.032;-42.265;-38.359
-7.122;-23.789;-45.669;-48.351
-5.249;-18.004;-40.104;-56.985
-3.546;-11.571;-28.045;-45.711
-1.782;-5.267;-11.993;-17.843
 0.000; 1.367; 3.901; 7.118
 1.770; 7.919;19.306;37.255
 3.555;13.472;30.774;50.063
 5.260;18.547;39.366;62.731
 6.745;24.307;41.467;55.374
 8.530;27.958;38.217;29.018
 9.971;27.334;31.652;-1.115
11.131;25.151;17.023;-24.710
11.613;26.707; 1.163;-47.224
12.244;22.135;-16.236;-59.723
13.217;13.982;-32.431;-52.361
13.992; 8.507;-34.088;-28.206
14.238; 2.192;-40.333;-5.684
13.599;-5.408;-41.269;20.712
14.313;-10.655;-29.278;45.787
13.191;-17.886;-24.006;60.849
12.361;-21.451;-6.862;46.029
12.027;-28.011;10.850;37.435
10.612;-26.910;21.276;13.958
10.063;-26.512;36.362;-15.276
 8.557;-25.284;40.151;-47.090
 6.564;-24.724;42.086;-60.875
 5.274;-19.995;35.526;-50.788
 3.433;-11.567;22.187;-40.292
 1.739;-5.227;10.725;-19.757
-0.000; 1.540;-4.038; 8.270
-1.694; 9.225;-21.212;27.512
-3.397;16.252;-32.786;54.127
-5.104;21.817;-40.750;61.282
-6.578;23.256;-42.729;53.314
-8.408;28.846;-35.688;21.693
-9.979;28.359;-26.238;-1.362
-10.359;25.231;-16.093;-30.173
-11.893;25.066;-1.027;-47.685
-13.244;21.170;13.493;-67.594
-13.048;14.495;31.789;-50.347
-14.397; 8.668;38.134;-38.446
-14.123; 2.224;38.010;-6.177
-14.442;-5.162;37.262;22.265
-13.570;-11.410;34.803;42.197
-13.616;-18.968;22.040;49.259
-12.262;-22.431; 7.136;55.132
-12.364;-25.861;-8.573;30.310
-10.765;-29.575;-26.321;11.880
-9.514;-30.149;-37.333;-15.176
-8.659;-28.672;-40.821;-42.277
-7.031;-22.066;-37.412;-50.810
-5.342;-18.879;-33.962;-45.424
-3.386;-13.068;-25.436;-40.832
-1.707;-6.177;-13.276;-15.666
 0.000; 1.493; 3.788; 7.521
 1.779; 8.144;18.165;35.937
 3.389;13.519;35.496;46.159
 5.015;18.645;34.148;56.569
 6.872;22.677;46.073;42.352
 8.042;25.709;42.107;24.511
10.004;28.361;29.324;-1.243
10.508;24.810;17.946;-32.312
11.947;23.703; 1.051;-46.329
12.373;19.710;-12.969;-64.678
13.306;16.948;-25.623;-50.203
13.491; 9.000;-43.143;-31.867
13.897; 2.324;-41.686;-5.317
14.538;-5.307;-40.015;18.564
14.391;-10.791;-33.932;51.459
13.446;-19.405;-20.260;53.024
13.158;-23.383;-6.309;56.797
11.714;-28.111; 9.447;35.672
10.713;-28.763;25.505;11.581
 9.243;-28.911;35.464;-18.333
 8.464;-25.526;43.054;-45.418
 6.859;-22.049;42.732;-45.079
 4.967;-18.248;35.790;-44.913
 3.451;-13.126;22.186;-49.438
 1.810;-6.119;11.177;-17.620
-0.000; 1.410;-4.113; 7.536
-1.831; 8.040;-20.869;33.105
-3.598;14.647;-33.618;61.510
-5.265;18.929;-39.201;59.559
-6.732;22.657;-43.340;38.554
-8.664;24.869;-38.883;26.571
-9.584;25.774;-26.344;-1.495
-11.013;29.198;-17.706;-31.375
-12.458;23.146;-1.000;-51.830
-12.989;21.816;16.391;-57.170
-14.119;16.029;27.425;-41.379
-14.474; 8.357;37.129;-37.675
-13.790; 2.110;41.294;-4.630
-14.468;-4.728;46.402;21.767
-14.357;-12.184;35.022;37.079
-13.575;-18.694;22.962;66.630
-12.932;-21.856; 7.316;50.961
-11.795;-26.325;-10.135;42.976
-11.102;-28.717;-25.403;12.209
-9.703;-26.231;-38.210;-12.988
-8.664;-25.289;-38.802;-42.791
-6.715;-23.686;-44.201;-56.613
-5.271;-18.859;-41.652;-50.413
-3.626;-13.114;-23.423;-46.619
-1.748;-5.866;-10.811;-16.113
 0.000; 1.480; 4.676; 7.807
 1.766; 8.613;20.892;32.602
 3.384;15.503;30.246;49.886
 5.174;21.215;37.000;65.160
 6.554;26.985;40.922;52.827
 8.298;29.500;40.403;24.277
 9.620;25.803;33.615;-1.244
11.089;28.740;18.032;-33.801
11.744;22.954; 1.164;-55.612
13.023;20.958;-14.091;-55.082
13.991;16.914;-30.246;-58.016
13.605; 9.423;-42.708;-33.461
13.845; 2.101;-38.572;-4.649
13.488;-5.043;-35.521;20.785
14.266;-10.568;-28.957;52.385
13.422;-18.246;-19.995;59.977
12.483;-22.522;-6.234;54.865
12.150;-24.811; 8.922;42.994
11.026;-30.210;23.078;10.199
10.045;-27.173;30.773;-16.326
 8.184;-24.799;35.633;-45.686
 6.681;-25.105;37.929;-58.727
 4.970;-19.795;41.281;-46.264
 3.416;-11.888;28.724;-46.207
 1.753;-5.164; 9.870;-19.674
-0.000; 1.433;-3.781; 7.272
-1.796; 7.936;-21.679;28.126
-3.566;14.771;-28.757;50.253
-5.409;21.873;-34.528;59.826
-6.893;23.189;-41.558;41.304
-7.943;26.773;-37.309;25.340
-10.066;26.123;-32.175;-1.502
-10.630;28.541;-15.499;-30.542
-11.525;25.366;-1.140;-40.398
-12.609;21.985;14.107;-61.406
-13.135;14.655;26.568;-51.097
-13.367; 9.235;39.247;-27.828
-14.789; 2.282;42.196;-6.861
-13.449;-5.286;38.573;19.816
-13.628;-10.917;31.062;47.689
-13.516;-18.699;19.571;57.179
-13.414;-21.889; 6.984;63.376
-11.989;-25.695;-9.355;35.135
-10.566;-27.914;-22.445;10.948
-9.419;-29.469;-37.809;-14.818
-8.351;-24.552;-36.714;-44.578
-6.700;-25.196;-38.042;-53.236
-5.077;-18.610;-31.777;-63.990
-3.359;-12.858;-23.834;-35.843
-1.748;-5.198;-12.839;-19.808
 0.000; 1.323; 4.470; 9.301
 1.728; 8.780;20.069;31.877
 3.615;16.039;30.706;58.297
 5.076;18.673;41.460;52.761
 6.660;26.921;46.536;52.374
 8.099;26.777;42.510;26.055
 9.543;27.741;25.860;-1.449
11.048;27.614;16.273;-27.886
11.849;26.280; 1.229;-48.135
12.204;20.070;-14.874;-57.441
13.417;16.956;-26.505;-40.585
13.976; 9.195;-39.869;-38.275
14.533; 2.009;-43.663;-6.419
13.899;-4.959;-42.668;19.906
14.174;-12.100;-32.944;49.373
12.871;-17.814;-20.508;55.009
12.271;-21.718;-7.159;48.021
11.717;-25.201; 8.872;39.514
10.492;-29.222;25.053;10.707
 9.244;-29.378;34.261;-15.897
 8.113;-27.247;44.663;-36.003
 7.002;-24.172;37.902;-61.013
 5.372;-20.104;40.323;-46.261
 3.472;-11.350;27.583;-34.562
 1.800;-5.560;11.848;-21.214
-0.000; 1.417;-4.107; 9.041
-1.708; 8.072;-20.299;36.925
-3.386;14.668;-34.689;44.223
-5.084;18.826;-40.243;63.408
-6.627;25.534;-42.458;44.377
-8.238;24.697;-36.639;21.833
-10.114;30.596;-33.747;-1.507
-11.250;27.041;-18.684;-30.473
-12.527;24.356;-1.103;-49.244
-13.165;20.586;16.705;-56.997
-13.441;16.103;31.019;-52.895
-14.075; 8.595;35.508;-33.397
-14.171; 2.000;37.276;-6.479
-14.352;-4.695;41.939;24.285
-13.641;-11.925;34.963;46.111
-13.880;-16.143;18.360;57.619
-12.551;-24.475; 6.598;42.966
-11.926;-24.279;-9.739;43.942
-11.077;-26.125;-26.674;13.776
-9.704;-30.702;-34.905;-12.867
-8.033;-26.242;-35.515;-47.390
-6.584;-23.906;-38.228;-52.259
-5.454;-17.279;-37.100;-48.166
-3.596;-13.374;-23.822;-39.913
-1.853;-5.375;-11.155;-23.304
 0.000; 1.279; 4.030; 9.159
 1.792; 7.759;16.699;28.984
 3.422;15.102;30.923;44.851
 5.420;20.206;37.361;62.639
 7.061;27.003;36.258;44.731
 8.682;29.739;38.362;31.060
 9.904;30.982;31.876;-1.650
